#       point_x         point_y         point_z             U_x             U_y             U_z
     -79.889689       77.960812             1.5               0       3.7491492               0
      -76.02439       75.997641             1.5               0       7.4982728               0
     -75.991948       77.972571             1.5               0       7.4965287               0
     -74.085445       74.033968             1.5               0              10               0
       -74.0685       76.021351             1.5               0        7.500546               0
     -10.048564       75.968486             1.5               0       7.5010258               0
     -12.077086       76.017294             1.5               0       7.5002464               0
     -4.0320718       77.941042             1.5               0       7.5003409               0
     -6.0247688       77.930049             1.5               0       7.5007666               0
     -8.0122779        77.92387             1.5               0       7.5017588               0
     -8.0447208        75.95242             1.5               0       7.5007988               0
   0.0026617782       77.952904             1.5               0       3.7500237               0
      4.0369809       77.937726             1.5               0       7.5003398               0
      8.0493099       75.950067             1.5               0       7.5007681               0
      8.0160608         77.9217             1.5               0       7.5017239               0
      6.0293077       77.926805             1.5               0       7.5007527               0
      10.052254        75.96697             1.5               0        7.500986               0
      14.224366       73.993468             1.5               0              10               0
      14.127894       75.012317             1.5               0              10               0
      14.080886       76.026855             1.5               0              10               0
      12.079341        76.01658             1.5               0       7.5002115               0
      74.068529        76.02142             1.5               0        7.500546               0
      72.130743       76.104465             1.5               0              10               0
      72.177321       75.170891             1.5               0              10               0
      72.167173       74.078712             1.5               0              10               0
      73.121827       74.052034             1.5               0              10               0
      74.085456       74.033992             1.5               0              10               0
      79.889746       77.960965             1.5               0       3.7491493               0
      75.992006        77.97272             1.5               0       7.4965291               0
      76.024428        75.99773             1.5               0       7.4982731               0
      83.852946       77.959819             1.5               0       3.7495179               0
      87.844729       77.961547             1.5               0       3.7497276               0
      91.853539       77.965292             1.5               0        3.749844               0
      95.870974       77.970095             1.5               0       3.7499085               0
      99.891655       77.975204             1.5               0        3.749945               0
      103.91235        77.98011             1.5               0       3.7499663               0
      107.93127       77.984505             1.5               0        3.749979               0
      111.94756       77.988246             1.5               0       3.7499868               0
      115.96097       77.991302             1.5               0       3.7499918               0
      119.97161       77.993709             1.5               0       3.7499948               0
      123.97979       77.995549             1.5               0       3.7499967               0
      127.98591       77.996915             1.5               0        3.749998               0
      131.99036       77.997903             1.5               0       3.7499988               0
      135.99353       77.998602             1.5               0       3.7499993               0
      139.99574       77.999086             1.5               0       3.7499995               0
      143.99725       77.999413             1.5               0       3.7499997               0
      147.99825       77.999629             1.5               0       3.7499998               0
       151.9989       77.999771             1.5               0       3.7499999               0
      155.99933        77.99986             1.5               0       3.7499999               0
      159.99959       77.999916             1.5               0            3.75               0
      163.99976       77.999951             1.5               0            3.75               0
      167.99986       77.999971             1.5               0            3.75               0
      171.99992       77.999983             1.5               0            3.75               0
      175.99995       77.999991             1.5               0            3.75               0
      179.99997       77.999995             1.5               0            3.75               0
      183.99999       77.999997             1.5               0            3.75               0
      187.99999       77.999998             1.5               0            3.75               0
            192       77.999999             1.5               0            3.75               0
            196              78             1.5               0            3.75               0
            200              78             1.5               0           6.875               0
           -196              82             1.5               0            3.75               0
           -200              82             1.5               0           6.875               0
           -192       81.999999             1.5               0            3.75               0
     -187.99999       81.999999             1.5               0            3.75               0
     -183.99999       81.999997             1.5               0            3.75               0
     -179.99997       81.999995             1.5               0            3.75               0
     -175.99995       81.999991             1.5               0            3.75               0
     -171.99991       81.999984             1.5               0            3.75               0
     -167.99985       81.999972             1.5               0            3.75               0
     -163.99974       81.999951             1.5               0            3.75               0
     -159.99957       81.999917             1.5               0            3.75               0
     -155.99929       81.999862             1.5               0       3.7499999               0
     -151.99884       81.999774             1.5               0       3.7499999               0
     -147.99814       81.999634             1.5               0       3.7499998               0
     -143.99708        81.99942             1.5               0       3.7499997               0
     -139.99548       81.999096             1.5               0       3.7499995               0
     -135.99312       81.998616             1.5               0       3.7499993               0
     -131.98973        81.99792             1.5               0       3.7499988               0
     -127.98496       81.996934             1.5               0        3.749998               0
     -123.97839       81.995567             1.5               0       3.7499969               0
     -119.96957       81.993719             1.5               0        3.749995               0
     -115.95807       81.991286             1.5               0        3.749992               0
     -111.94348       81.988173             1.5               0       3.7499874               0
     -107.92563       81.984318             1.5               0       3.7499802               0
     -103.90466       81.979713             1.5               0       3.7499686               0
     -99.881252       81.974438             1.5               0       3.7499495               0
     -95.856873       81.968697             1.5               0       3.7499171               0
     -91.834033       81.962837             1.5               0       3.7498594               0
     -87.816433       81.957354             1.5               0       3.7497494               0
     -83.808704       81.952833             1.5               0       3.7495225               0
     -79.814712       81.949663             1.5               0       3.7490049               0
     -75.832432       81.947268             1.5               0       3.7477081               0
     -71.838983       81.942001             1.5               0       3.7441098               0
     -74.033772       77.972345             1.5               0       7.4941972               0
     -72.043256       77.951316             1.5               0       7.4868882               0
     -68.012715       79.898481             1.5               0       7.4876738               0
     -67.874073       81.972896             1.5               0       7.4882782               0
      -70.01814       77.843804             1.5               0       7.4653459               0
     -68.020078        77.81287             1.5               0       7.4714806               0
     -66.075042       77.877255             1.5               0              10               0
     -66.130477       78.906644             1.5               0              10               0
     -66.148697       79.911858             1.5               0              10               0
     -46.073536       77.887638             1.5               0              10               0
     -46.128466       78.911214             1.5               0              10               0
     -46.144781        79.91428             1.5               0              10               0
     -47.059953       79.927417             1.5               0              10               0
     -48.001684       79.883832             1.5               0              10               0
     -48.012784       77.858476             1.5               0       7.4852152               0
     -26.073533       77.887513             1.5               0              10               0
     -26.128472       78.911006             1.5               0              10               0
     -26.144794       79.914052             1.5               0              10               0
     -27.059966        79.92724             1.5               0              10               0
     -28.001688       79.883752             1.5               0              10               0
     -28.012784       77.858422             1.5               0       7.4852174               0
     -6.0342723       79.924127             1.5               0       7.5009939               0
     -7.9956037       79.878357             1.5               0              10               0
   0.0019931026       81.959028             1.5               0       3.7499761               0
     -4.0651781       81.952556             1.5               0       7.4999351               0
     -4.0431087       79.939745             1.5               0       7.5003056               0
      4.0472385       79.936333             1.5               0       7.5003105               0
      4.0682987        81.94982             1.5               0       7.4999513               0
      6.0377303       79.921166             1.5               0       7.5009883               0
      9.9845394       77.924553             1.5               0              10               0
      9.9296525       78.846071             1.5               0              10               0
      10.134632              80             1.5               0               0               0
      8.9380846       79.812372             1.5               0              10               0
      7.9971882       79.877114             1.5               0              10               0
      29.996558       77.936147             1.5               0              10               0
      29.933559       78.850061             1.5               0              10               0
       30.13582              80             1.5               0               0               0
      28.937778       79.816475             1.5               0              10               0
      28.001696        79.88355             1.5               0              10               0
      28.012778       77.858266             1.5               0       7.4852238               0
      49.996557       77.936165             1.5               0              10               0
      49.933559       78.850065             1.5               0              10               0
      50.135821              80             1.5               0               0               0
      48.937775       79.816509             1.5               0              10               0
      48.001677       79.883654             1.5               0              10               0
      48.012769       77.858371             1.5               0       7.4852159               0
      71.839141        81.94264             1.5               0       3.7441101               0
      67.874162       81.973335             1.5               0       7.4882528               0
      68.012816       79.899052             1.5               0       7.4876387               0
      68.020166       77.813173             1.5               0       7.4714691               0
      70.018201       77.843975             1.5               0       7.4653433               0
      72.043311       77.951466             1.5               0       7.4868878               0
      75.832554       81.947658             1.5               0       3.7477083               0
      74.033825       77.972477             1.5               0       7.4941972               0
      79.814793       81.949904             1.5               0        3.749005               0
      83.808752       81.952977             1.5               0       3.7495225               0
      87.816455       81.957433             1.5               0       3.7497494               0
      91.834039       81.962874             1.5               0       3.7498594               0
      95.856869        81.96871             1.5               0       3.7499171               0
      99.881244       81.974439             1.5               0       3.7499495               0
      103.90465       81.979707             1.5               0       3.7499686               0
      107.92562        81.98431             1.5               0       3.7499802               0
      111.94348       81.988165             1.5               0       3.7499874               0
      115.95806       81.991279             1.5               0        3.749992               0
      119.96957       81.993713             1.5               0        3.749995               0
      123.97839       81.995563             1.5               0       3.7499969               0
      127.98496       81.996932             1.5               0        3.749998               0
      131.98973       81.997918             1.5               0       3.7499988               0
      135.99312       81.998615             1.5               0       3.7499993               0
      139.99548       81.999095             1.5               0       3.7499995               0
      143.99708       81.999419             1.5               0       3.7499997               0
      147.99815       81.999634             1.5               0       3.7499998               0
      151.99884       81.999773             1.5               0       3.7499999               0
      155.99929       81.999862             1.5               0       3.7499999               0
      159.99957       81.999917             1.5               0            3.75               0
      163.99974       81.999951             1.5               0            3.75               0
      167.99985       81.999971             1.5               0            3.75               0
      171.99991       81.999984             1.5               0            3.75               0
      175.99995       81.999991             1.5               0            3.75               0
      179.99997       81.999995             1.5               0            3.75               0
      183.99999       81.999997             1.5               0            3.75               0
      187.99999       81.999999             1.5               0            3.75               0
            192       81.999999             1.5               0            3.75               0
            196              82             1.5               0            3.75               0
            200              82             1.5               0           6.875               0
           -196              86             1.5               0            3.75               0
           -200              86             1.5               0           6.875               0
           -192       85.999999             1.5               0            3.75               0
     -187.99999       85.999999             1.5               0            3.75               0
     -183.99998       85.999997             1.5               0            3.75               0
     -179.99997       85.999995             1.5               0            3.75               0
     -175.99995       85.999991             1.5               0            3.75               0
     -171.99991       85.999984             1.5               0            3.75               0
     -167.99984       85.999972             1.5               0            3.75               0
     -163.99973       85.999952             1.5               0            3.75               0
     -159.99955       85.999919             1.5               0            3.75               0
     -155.99925       85.999864             1.5               0       3.7499999               0
     -151.99877       85.999777             1.5               0       3.7499999               0
     -147.99804        85.99964             1.5               0       3.7499998               0
     -143.99691       85.999428             1.5               0       3.7499997               0
     -139.99521       85.999108             1.5               0       3.7499995               0
     -135.99271       85.998633             1.5               0       3.7499993               0
      -131.9891       85.997943             1.5               0       3.7499989               0
     -127.98401       85.996963             1.5               0       3.7499981               0
     -123.97697       85.995601             1.5               0        3.749997               0
     -119.96749       85.993754             1.5               0       3.7499952               0
     -115.95506       85.991309             1.5               0       3.7499924               0
     -111.93919       85.988163             1.5               0        3.749988               0
     -107.91957       85.984233             1.5               0       3.7499812               0
     -103.89615       85.979483             1.5               0       3.7499702               0
     -99.869292       85.973949             1.5               0       3.7499522               0
     -95.839912       85.967775             1.5               0       3.7499211               0
     -91.809422        85.96124             1.5               0       3.7498626               0
      -87.77947       85.954824             1.5               0       3.7497402               0
      -83.75096       85.949321             1.5               0       3.7494461               0
     -79.720682       85.946086             1.5               0       3.7486196               0
     -75.680844       85.948248             1.5               0       3.7460639               0
     -71.631074       85.961931             1.5               0       3.7380355               0
      -67.74936       83.997261             1.5               0       7.4704826               0
     -67.687483       85.995354             1.5               0       7.4637315               0
     -65.903781       82.013149             1.5               0              10               0
     -65.871241       83.009629             1.5               0              10               0
     -65.845995       84.004613             1.5               0              10               0
     -6.0745635       81.946982             1.5               0        7.499928               0
      -6.109809       83.968588             1.5               0       7.4992849               0
     -8.1271278        83.97434             1.5               0              10               0
     -8.1093139        82.96161             1.5               0              10               0
     -8.0812966       81.941981             1.5               0              10               0
   0.0014671915       85.978521             1.5               0       3.7499267               0
     -4.1019053       85.979604             1.5               0       7.4995073               0
     -4.0939467       83.967588             1.5               0       7.4996261               0
      4.0962406        83.96584             1.5               0       7.4996464               0
      4.1039286       85.979856             1.5               0        7.499517               0
      6.0768131       81.944506             1.5               0       7.4999471               0
      6.1113262        83.96697             1.5               0       7.4993131               0
      71.631186        85.96228             1.5               0        3.738035               0
      67.687518       85.995462             1.5               0       7.4637248               0
      67.749403       83.997463             1.5               0       7.4704696               0
      75.680944        85.94856             1.5               0       3.7460639               0
      79.720751       85.946304             1.5               0       3.7486197               0
      83.750999       85.949454             1.5               0       3.7494461               0
      87.779483       85.954898             1.5               0       3.7497402               0
      91.809419       85.961274             1.5               0       3.7498626               0
      95.839898       85.967785             1.5               0       3.7499211               0
      99.869275       85.973947             1.5               0       3.7499522               0
      103.89614       85.979475             1.5               0       3.7499703               0
      107.91955       85.984223             1.5               0       3.7499812               0
      111.93918       85.988154             1.5               0        3.749988               0
      115.95506       85.991301             1.5               0       3.7499924               0
      119.96749       85.993748             1.5               0       3.7499952               0
      123.97697       85.995597             1.5               0        3.749997               0
      127.98401        85.99696             1.5               0       3.7499981               0
       131.9891       85.997941             1.5               0       3.7499989               0
      135.99271       85.998632             1.5               0       3.7499993               0
      139.99521       85.999107             1.5               0       3.7499995               0
      143.99691       85.999428             1.5               0       3.7499997               0
      147.99804       85.999639             1.5               0       3.7499998               0
      151.99878       85.999777             1.5               0       3.7499999               0
      155.99925       85.999864             1.5               0       3.7499999               0
      159.99955       85.999918             1.5               0            3.75               0
      163.99973       85.999952             1.5               0            3.75               0
      167.99984       85.999972             1.5               0            3.75               0
      171.99991       85.999984             1.5               0            3.75               0
      175.99995       85.999991             1.5               0            3.75               0
      179.99997       85.999995             1.5               0            3.75               0
      183.99998       85.999997             1.5               0            3.75               0
      187.99999       85.999999             1.5               0            3.75               0
            192       85.999999             1.5               0            3.75               0
            196              86             1.5               0            3.75               0
            200              86             1.5               0           6.875               0
           -196              90             1.5               0            3.75               0
           -200              90             1.5               0           6.875               0
           -192       89.999999             1.5               0            3.75               0
     -187.99999       89.999999             1.5               0            3.75               0
     -183.99998       89.999997             1.5               0            3.75               0
     -179.99997       89.999995             1.5               0            3.75               0
     -175.99995       89.999991             1.5               0            3.75               0
      -171.9999       89.999984             1.5               0            3.75               0
     -167.99983       89.999973             1.5               0            3.75               0
     -163.99972       89.999953             1.5               0            3.75               0
     -159.99953        89.99992             1.5               0            3.75               0
     -155.99921       89.999867             1.5               0       3.7499999               0
     -151.99871       89.999781             1.5               0       3.7499999               0
     -147.99794       89.999646             1.5               0       3.7499998               0
     -143.99675       89.999438             1.5               0       3.7499997               0
     -139.99495       89.999123             1.5               0       3.7499996               0
     -135.99231       89.998655             1.5               0       3.7499993               0
     -131.98847       89.997975             1.5               0       3.7499989               0
     -127.98305       89.997007             1.5               0       3.7499982               0
     -123.97555       89.995658             1.5               0       3.7499971               0
      -119.9654       89.993824             1.5               0       3.7499953               0
     -115.95201       89.991389             1.5               0       3.7499927               0
     -111.93479       89.988241             1.5               0       3.7499885               0
     -107.91328       89.984286             1.5               0       3.7499819               0
     -103.88723       89.979466             1.5               0       3.7499714               0
     -99.856674       89.973789             1.5               0       3.7499542               0
      -95.82211       89.967359             1.5               0        3.749924               0
     -91.784177       89.960383             1.5               0       3.7498665               0
     -87.743323       89.953192             1.5               0        3.749744               0
     -83.700208        89.94653             1.5               0       3.7494485               0
     -79.654397       89.941643             1.5               0       3.7486373               0
     -75.605569       89.941182             1.5               0        3.746182               0
     -71.563175       89.950368             1.5               0       3.7384165               0
     -67.664091       87.992154             1.5               0       7.4598696               0
     -67.655504        89.97842             1.5               0       7.4595176               0
     -65.829904        85.99912             1.5               0              10               0
     -65.834647       86.999011             1.5               0              10               0
     -65.826345        87.99895             1.5               0              10               0
     -6.1245511       85.982595             1.5               0       7.4991121               0
      -6.125627       87.989801             1.5               0       7.4991507               0
     -8.1393873       87.994947             1.5               0              10               0
     -8.1358217       86.993965             1.5               0              10               0
     -8.1389934       85.989656             1.5               0              10               0
   0.0017760583       89.993747             1.5               0       3.7499468               0
     -4.0873104        89.99213             1.5               0       7.4996423               0
     -4.1072097        87.98745             1.5               0        7.499517               0
      4.1094417       87.990882             1.5               0       7.4995107               0
      4.0905466       89.999901             1.5               0       7.4996209               0
      6.1258186       85.982785             1.5               0       7.4991234               0
      6.1271667       87.993275             1.5               0        7.499138               0
      71.563224       89.950521             1.5               0       3.7384167               0
       67.65551       89.978452             1.5               0       7.4595176               0
      67.664096       87.992202             1.5               0       7.4598685               0
      75.605623        89.94136             1.5               0        3.746182               0
      79.654434       89.941787             1.5               0       3.7486373               0
      83.700225       89.946626             1.5               0       3.7494485               0
      87.743322       89.953245             1.5               0        3.749744               0
      91.784163       89.960405             1.5               0       3.7498665               0
      95.822087       89.967362             1.5               0        3.749924               0
      99.856647       89.973783             1.5               0       3.7499542               0
       103.8872       89.979456             1.5               0       3.7499714               0
      107.91326       89.984275             1.5               0       3.7499819               0
      111.93477       89.988231             1.5               0       3.7499885               0
        115.952       89.991381             1.5               0       3.7499927               0
       119.9654       89.993818             1.5               0       3.7499953               0
      123.97555       89.995654             1.5               0       3.7499971               0
      127.98305       89.997004             1.5               0       3.7499982               0
      131.98847       89.997973             1.5               0       3.7499989               0
      135.99231       89.998654             1.5               0       3.7499993               0
      139.99495       89.999122             1.5               0       3.7499996               0
      143.99675       89.999438             1.5               0       3.7499997               0
      147.99794       89.999646             1.5               0       3.7499998               0
      151.99871       89.999781             1.5               0       3.7499999               0
      155.99922       89.999866             1.5               0       3.7499999               0
      159.99953        89.99992             1.5               0            3.75               0
      163.99972       89.999953             1.5               0            3.75               0
      167.99983       89.999972             1.5               0            3.75               0
       171.9999       89.999984             1.5               0            3.75               0
      175.99995       89.999991             1.5               0            3.75               0
      179.99997       89.999995             1.5               0            3.75               0
      183.99998       89.999997             1.5               0            3.75               0
      187.99999       89.999999             1.5               0            3.75               0
            192       89.999999             1.5               0            3.75               0
            196              90             1.5               0            3.75               0
            200              90             1.5               0           6.875               0
           -196              94             1.5               0            3.75               0
           -200              94             1.5               0           6.875               0
           -192       93.999999             1.5               0            3.75               0
     -187.99999       93.999999             1.5               0            3.75               0
     -183.99998       93.999997             1.5               0            3.75               0
     -179.99997       93.999995             1.5               0            3.75               0
     -175.99994       93.999991             1.5               0            3.75               0
      -171.9999       93.999985             1.5               0            3.75               0
     -167.99983       93.999973             1.5               0            3.75               0
      -163.9997       93.999954             1.5               0            3.75               0
     -159.99951       93.999922             1.5               0            3.75               0
     -155.99918        93.99987             1.5               0            3.75               0
     -151.99865       93.999786             1.5               0       3.7499999               0
     -147.99784       93.999654             1.5               0       3.7499999               0
     -143.99659        93.99945             1.5               0       3.7499997               0
      -139.9947       93.999141             1.5               0       3.7499996               0
     -135.99191       93.998683             1.5               0       3.7499993               0
     -131.98787       93.998015             1.5               0       3.7499989               0
     -127.98213       93.997063             1.5               0       3.7499982               0
     -123.97416       93.995735             1.5               0       3.7499972               0
     -119.96333       93.993926             1.5               0       3.7499955               0
     -115.94897       93.991518             1.5               0       3.7499929               0
     -111.93039       93.988393             1.5               0       3.7499888               0
     -107.90701       93.984455             1.5               0       3.7499825               0
     -103.87835       93.979631             1.5               0       3.7499723               0
     -99.844168        93.97389             1.5               0       3.7499556               0
     -95.804926       93.967323             1.5               0       3.7499268               0
     -91.761562       93.960084             1.5               0       3.7498742               0
     -87.715649       93.952384             1.5               0       3.7497713               0
     -83.669816       93.944428             1.5               0       3.7495553               0
      -79.62821       93.936072             1.5               0       3.7490789               0
     -75.597364        93.92622             1.5               0       3.7480305               0
     -71.585773        93.91206             1.5               0       3.7460257               0
      -67.64068        91.94611             1.5               0       7.4432711               0
      -67.53727       93.881544             1.5               0       7.3495683               0
      -65.82652       89.995414             1.5               0              10               0
     -65.833633       90.989352             1.5               0              10               0
     -65.813742       91.974589             1.5               0              10               0
     -6.1092598       89.992582             1.5               0       7.4993296               0
     -6.0741684       91.994284             1.5               0          7.4997               0
     -8.0959324       91.989817             1.5               0              10               0
     -8.1154116        90.99225             1.5               0              10               0
     -8.1293175       89.994166             1.5               0              10               0
   0.0027149896        94.00502             1.5               0       3.7500051               0
     -4.0206793       94.001263             1.5               0       7.5001676               0
     -4.0621461       91.995744             1.5               0       7.4998613               0
      4.0671593       92.009821             1.5               0       7.4998343               0
      4.0280009       94.018924             1.5               0       7.5001635               0
      6.1118843       90.001997             1.5               0       7.4992921               0
      6.0791354       92.013019             1.5               0       7.4996546               0
       71.58579       93.912124             1.5               0       3.7460257               0
      67.537271       93.881551             1.5               0       7.3495672               0
      67.640677       91.946118             1.5               0       7.4432674               0
      75.597381       93.926307             1.5               0       3.7480305               0
      79.628211        93.93615             1.5               0       3.7490789               0
      83.669804       93.944482             1.5               0       3.7495553               0
       87.71563       93.952413             1.5               0       3.7497712               0
       91.76154       93.960093             1.5               0       3.7498742               0
      95.804896        93.96732             1.5               0       3.7499267               0
      99.844133       93.973879             1.5               0       3.7499556               0
      103.87832       93.979619             1.5               0       3.7499723               0
      107.90698       93.984443             1.5               0       3.7499825               0
      111.93037       93.988382             1.5               0       3.7499888               0
      115.94896       93.991509             1.5               0       3.7499929               0
      119.96332        93.99392             1.5               0       3.7499955               0
      123.97416       93.995731             1.5               0       3.7499972               0
      127.98213        93.99706             1.5               0       3.7499982               0
      131.98787       93.998013             1.5               0       3.7499989               0
      135.99191       93.998681             1.5               0       3.7499993               0
       139.9947        93.99914             1.5               0       3.7499996               0
      143.99659        93.99945             1.5               0       3.7499997               0
      147.99784       93.999653             1.5               0       3.7499999               0
      151.99866       93.999786             1.5               0       3.7499999               0
      155.99918        93.99987             1.5               0            3.75               0
      159.99951       93.999922             1.5               0            3.75               0
       163.9997       93.999954             1.5               0            3.75               0
      167.99983       93.999973             1.5               0            3.75               0
       171.9999       93.999985             1.5               0            3.75               0
      175.99994       93.999991             1.5               0            3.75               0
      179.99997       93.999995             1.5               0            3.75               0
      183.99998       93.999997             1.5               0            3.75               0
      187.99999       93.999999             1.5               0            3.75               0
            192       93.999999             1.5               0            3.75               0
            196              94             1.5               0            3.75               0
            200              94             1.5               0           6.875               0
           -196              98             1.5               0            3.75               0
           -200              98             1.5               0           6.875               0
           -192       97.999999             1.5               0            3.75               0
     -187.99999       97.999999             1.5               0            3.75               0
     -183.99998       97.999997             1.5               0            3.75               0
     -179.99997       97.999995             1.5               0            3.75               0
     -175.99994       97.999992             1.5               0            3.75               0
      -171.9999       97.999985             1.5               0            3.75               0
     -167.99982       97.999974             1.5               0            3.75               0
     -163.99969       97.999955             1.5               0            3.75               0
     -159.99949       97.999924             1.5               0            3.75               0
     -155.99915       97.999873             1.5               0            3.75               0
      -151.9986       97.999791             1.5               0       3.7499999               0
     -147.99775       97.999662             1.5               0       3.7499999               0
     -143.99644       97.999464             1.5               0       3.7499998               0
     -139.99447       97.999161             1.5               0       3.7499996               0
     -135.99154       97.998713             1.5               0       3.7499993               0
     -131.98729       97.998059             1.5               0        3.749999               0
     -127.98124       97.997126             1.5               0       3.7499983               0
     -123.97281       97.995824             1.5               0       3.7499972               0
     -119.96134       97.994046             1.5               0       3.7499956               0
     -115.94603       97.991674             1.5               0       3.7499931               0
      -111.9261       97.988585             1.5               0        3.749989               0
     -107.90091       97.984683             1.5               0       3.7499828               0
     -103.86994       97.979895             1.5               0       3.7499727               0
     -99.832995       97.974202             1.5               0       3.7499562               0
     -95.790552        97.96768             1.5               0       3.7499281               0
      -91.74396       97.960494             1.5               0       3.7498781               0
     -87.695961       97.952868             1.5               0       3.7497849               0
     -83.651642       97.944926             1.5               0       3.7496051               0
     -79.620221       97.936157             1.5               0       3.7492568               0
     -75.617869       97.923965             1.5               0       3.7486252               0
     -71.670503        97.90008             1.5               0       3.7477057               0
     -67.625504       95.721789             1.5               0       7.3595258               0
      -67.80227       97.813979             1.5               0       7.4404374               0
     -65.538946        94.05301             1.5               0       6.9006544               0
